PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
84,2023-09-21,17:12:39.02,27,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Bailey, Walt",1000188499,Right,ALA_CRI1,Undefined,1,Top,0,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.34126,-0.359961,-3.894372,2047.915968,263.729458,2:45,5.09684,2.22352,6.09099,-31.22624,2.88414,16.27828,2.16091,-0.02797,82.51361,-6.153757,-0.967737,0.420353,,,,,,,,,,,,-9.45815,1.94032,-1.93104,50,5.0527,8.23202,-131.03033,-1.90832,-16.41553,28.1235,-28.80644,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,fa4deb80-58cb-11ee-b66d-2b55a1776162,89.66845,,,7.82765,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:12:39.02,2023-09-21T17:12:39.0248530-05:00,2023-09-21T22:12:39.0248530Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,507b1b6a-50df-4ed9-8f00-890c78ec790b,54.41042,-131.97356,14.06175,5.1005,-0.94219,-14.40322,-2.21636,8.78258,-8.20777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2023-09-21,17:13:02.45,27,2,"Baker, Jackson",1000276601,Right,ALA_CRI,"Bailey, Walt",1000188499,Right,ALA_CRI1,Undefined,1,Top,0,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.96532,-1.485728,-4.100491,1965.599685,260.132888,2:45,5.1768,2.23292,6.05888,-29.62785,4.06177,17.15469,1.32878,-0.13944,83.25525,-6.975302,-1.01786,0.417753,,,,,,,,,,,,-9.95776,2.84894,-1.92283,50,5.04532,8.72551,-131.87079,-4.46,-17.5231,28.21545,-27.16063,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,0840a110-58cc-11ee-b66d-2b55a1776162,90.22663,,,7.71007,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:13:02.45,2023-09-21T17:13:02.4517202-05:00,2023-09-21T22:13:02.4517202Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,9668aebb-3eba-42c9-99e5-f8dce745f544,54.44284,-132.81799,14.10773,5.17973,-3.54821,-13.58032,-2.22562,9.31377,-8.76155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2023-09-21,17:13:29.78,27,3,"Baker, Jackson",1000276601,Right,ALA_CRI,"Bailey, Walt",1000188499,Right,ALA_CRI1,Undefined,1,Top,0,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.71084,-0.628296,-4.43088,2089.310939,265.146317,2:45,5.24089,2.3779,6.05978,-30.65415,2.51752,17.08217,2.10307,-0.30794,83.77138,-6.307669,-1.36428,0.414529,,,,,,,,,,,,-10.09174,1.77622,-2.04241,50,5.17547,9.58442,-132.94326,-2.53972,-18.02932,28.96526,-29.00076,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,1889a2b0-58cc-11ee-b66d-2b55a1776162,90.92831,,,7.93946,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:13:29.78,2023-09-21T17:13:29.7840210-05:00,2023-09-21T22:13:29.7840210Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,8f90bc55-73d0-4a66-8fc9-2b75f854e825,54.44298,-133.90778,14.48263,5.24396,-1.57402,-14.50038,-2.37156,10.18479,-9.01466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2023-09-21,17:13:53.38,27,4,"Baker, Jackson",1000276601,Right,ALA_CRI,"Bailey, Walt",1000188499,Right,ALA_CRI1,Undefined,1,Top,0,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,83.33057,1.264525,-1.408132,2510.031095,80.226888,8:45,4.95961,2.56967,5.75741,-40.67742,-0.05756,-7.93646,2.74747,0.59725,76.03699,-6.225984,-2.828596,0.458713,,,,,,,,,,,,3.60622,0.03429,-2.44811,50,5.04004,3.29765,-120.9516,1.27277,5.31457,24.72876,-32.1235,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,269fe5d0-58cc-11ee-b66d-2b55a1776162,82.17007,,,7.29358,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:13:53.38,2023-09-21T17:13:53.3859922-05:00,2023-09-21T22:13:53.3859922Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,894f5bdd-26c0-47db-82db-4ca93abfaf09,54.74273,-121.91741,12.36438,4.96583,2.52738,-16.06175,-2.57285,3.09008,2.65729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2023-09-21,17:14:14.47,28,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Mueller, Jake",1000276602,Right,ALA_CRI1,Undefined,1,Top,0,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.39664,-0.055717,-3.764483,1965.695074,271.813785,3:00,5.21932,2.31662,5.99994,-33.79277,0.58972,18.26206,2.35152,0.34514,82.082,-6.314621,-0.485072,0.422027,,,,,,,,,,,,-10.43217,0.71591,-2.02947,50,5.19676,7.82641,-131.03913,-1.34078,-17.99424,29.75482,-30.93918,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,33341cd0-58cc-11ee-b66d-2b55a1776162,89.3129,,,8.31464,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:14:14.47,2023-09-21T17:14:14.4768594-05:00,2023-09-21T22:14:14.4768594Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,dd1aa84c-3892-428e-9b06-49153e994d39,54.50065,-132.05713,14.87741,5.22452,-0.28225,-15.46959,-2.30776,8.44205,-8.99712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2023-09-21,17:14:31.65,28,2,"Baker, Jackson",1000276601,Right,ALA_CRI,"Mueller, Jake",1000276602,Right,ALA_CRI1,Undefined,1,Top,0,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.33727,-1.654567,-5.002204,1982.251843,263.263472,2:45,5.21135,2.25799,6.30854,-30.14474,2.95854,16.2556,1.16877,-1.00738,83.79219,-7.249536,-2.072929,0.414102,,,,,,,,,,,,-9.78654,2.32977,-1.8976,50,5.07532,10.91182,-132.3157,-4.8538,-17.37997,27.77001,-28.03658,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,3d6d4cd0-58cc-11ee-b66d-2b55a1776162,91.02221,,,7.54508,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:14:31.65,2023-09-21T17:14:31.6517458-05:00,2023-09-21T22:14:31.6517458Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,3345d577-47e4-4042-ba94-5384980d80c7,54.19347,-133.1929,13.88501,5.21465,-3.96817,-14.01829,-2.25095,11.46082,-8.68998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2023-09-21,17:14:51.47,28,3,"Baker, Jackson",1000276601,Right,ALA_CRI,"Mueller, Jake",1000276602,Right,ALA_CRI1,Undefined,1,Top,0,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.00886,0.04814,-3.598085,1991.366795,266.612369,3:00,5.21752,2.45113,5.99348,-31.67596,1.98134,15.57225,2.62256,0.40993,83.22907,-5.813668,-0.802526,0.417553,,,,,,,,,,,,-8.97756,1.33988,-2.17562,50,5.20395,7.63607,-132.05187,-1.01898,-15.85359,28.09452,-29.80793,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,493fe180-58cc-11ee-b66d-2b55a1776162,90.26992,,,7.77978,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:14:51.47,2023-09-21T17:14:51.4798674-05:00,2023-09-21T22:14:51.4798674Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,1352a1fe-5d6e-4d48-a0bd-b13f1c33aa96,54.50834,-133.00758,14.04726,5.22137,-0.00499,-14.90397,-2.44456,8.17537,-7.92679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2023-09-21,17:15:13.60,28,4,"Baker, Jackson",1000276601,Right,ALA_CRI,"Mueller, Jake",1000276602,Right,ALA_CRI1,Undefined,1,Top,0,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,83.73822,1.59837,-1.514158,2720.350274,91.973985,9:00,4.903,2.54323,5.91501,-38.35766,1.41579,-5.86075,3.1909,0.6492,76.72485,-5.487059,-2.565768,0.453908,,,,,,,,,,,,2.5715,0.68409,-2.41855,50,5.00953,3.44907,-121.61498,2.11214,3.85419,23.67855,-31.1487,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,567169f0-58cc-11ee-b66d-2b55a1776162,83.03981,,,7.01337,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:15:13.60,2023-09-21T17:15:13.6030802-05:00,2023-09-21T22:15:13.6030802Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,49fd9ec1-99b2-4aa3-9d76-dc03d5f079f4,54.58568,-122.50457,11.83928,4.9082,3.28237,-15.57435,-2.54541,3.30427,1.92709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2023-09-21,17:15:46.03,29,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Hamiter, William",1000078159,Left,ALA_CRI1,Undefined,1,Top,0,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Undefined,0,0,,82.54678,0.772757,-2.230996,2685.645531,94.798623,9:15,4.89163,2.53728,5.74935,-39.16293,2.13835,-10.19512,2.34808,-0.39043,75.66636,-6.430416,-4.053334,0.462544,73.64153,-30.718993,51.115945,,,,,5.65593,3.18295,37.441716,0.043579,4.58296,1.23083,-2.34546,50,4.93184,5.06832,-119.83484,0.31024,6.64841,23.67097,-30.38853,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,69c51380-58cc-11ee-b66d-2b55a1776162,81.48938,2.41199,,6.88042,,,,1.94251,2.41199,0.2788,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:15:46.03,2023-09-21T17:15:46.0345938-05:00,2023-09-21T22:15:46.0345938Z,GroundBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,fb55a4fd-84d0-4362-8158-5c7daad46e5f,54.75255,-120.76997,11.83549,4.89587,1.51074,-15.19426,-2.54049,4.80568,3.32421,,1.94122,58.47169,,,,,,,,2.41321,-55.34746,,,,,,,,0.2772,72.50604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
93,2023-09-21,17:16:21.54,30,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Haeger, Evan",1000112200,Left,ALA_CRI1,Undefined,1,Top,0,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,83.02591,0.226312,-2.171538,2794.675068,78.235127,8:30,4.93406,2.57542,5.84938,-42.29916,-1.44587,-13.26442,1.61959,-0.54884,75.96381,-7.543193,-4.548692,0.460029,72.88252,-50.590432,164.236796,,,,,2.15212,3.50467,22.116414,0.022743,6.18615,-0.47547,-2.3907,50,4.9275,5.08311,-120.53475,-0.93516,9.02706,25.20316,-32.86789,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,7eee8e80-58cc-11ee-b66d-2b55a1776162,81.93499,1.88313,,7.0621,,,,3.48292,1.88313,0.3899,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:16:21.54,2023-09-21T17:16:21.5478866-05:00,2023-09-21T22:16:21.5478866Z,GroundBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,e873465f-1bdc-4c1f-ba09-ae28b8411ab5,54.65332,-121.50384,12.60158,4.93916,0.32865,-16.43395,-2.57948,4.73601,4.51353,,3.48353,-65.478,,,,,,,,1.8839,-82.80102,,,,,,,,0.38972,18.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
94,2023-09-21,17:16:47.96,30,2,"Baker, Jackson",1000276601,Right,ALA_CRI,"Haeger, Evan",1000112200,Left,ALA_CRI1,Undefined,1,Top,0,0,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.93308,-0.627261,-4.411976,1972.594043,279.513831,3:15,5.14218,2.3503,6.1213,-35.36947,-1.7176,16.64977,1.61307,-0.34923,83.21354,-7.155317,-1.417742,0.417519,73.18251,-42.88557,94.979442,,,,,3.51295,3.50819,39.360536,0.024456,-9.89823,-0.42327,-2.02055,50,5.07545,9.48982,-131.85281,-2.69389,-17.39276,28.52097,-32.91782,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,8eb010a0-58cc-11ee-b66d-2b55a1776162,90.27723,1.79065,,7.71954,,,,2.88345,1.79065,0.30724,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:16:47.96,2023-09-21T17:16:47.9698514-05:00,2023-09-21T22:16:47.9698514Z,GroundBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,51c67354-0702-449b-a001-62c4d7575927,54.3822,-132.79733,14.26049,5.14661,-1.60375,-16.45891,-2.34436,10.06582,-8.69638,,2.88352,-6.8427,,,,,,,,1.79135,-73.22057,,,,,,,,0.3065,78.53699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
95,2023-09-21,17:17:18.10,30,3,"Baker, Jackson",1000276601,Right,ALA_CRI,"Haeger, Evan",1000112200,Left,ALA_CRI1,Undefined,1,Top,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.16782,2.538054,-0.062953,1404.297465,248.100181,2:15,4.96985,2.39057,6.23369,-33.98376,5.14437,9.65823,4.48089,3.13735,76.47737,-3.822577,1.680554,0.450211,,,,,,,,,,,,-4.96122,2.35217,-2.39011,50,5.14295,-0.24959,-122.17277,4.3537,-7.46202,25.16396,-28.63623,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,a0a9f690-58cc-11ee-b66d-2b55a1776162,83.72177,,,7.69045,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:17:18.10,2023-09-21T17:17:18.1036626-05:00,2023-09-21T22:17:18.1036626Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,870d167a-0d3a-49d6-aa65-e03356d3547c,54.26474,-123.04805,12.58198,4.97419,5.34975,-14.31812,-2.38595,0.00996,-3.73101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2023-09-21,17:17:42.87,30,4,"Baker, Jackson",1000276601,Right,ALA_CRI,"Haeger, Evan",1000112200,Left,ALA_CRI1,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.78035,2.017023,-0.393938,1401.687528,242.71305,2:00,5.03998,2.3812,6.20409,-32.23994,6.22185,9.72331,4.21598,2.82784,77.30613,-4.013917,1.360855,0.446361,,,,,,,,,,,,-5.10449,3.04374,-2.35609,50,5.17563,0.46205,-123.14405,3.3281,-7.82464,24.84944,-27.50828,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,af650530-58cc-11ee-b66d-2b55a1776162,84.44382,,,7.47422,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:17:42.87,2023-09-21T17:17:42.8768850-05:00,2023-09-21T22:17:42.8768850Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,6f01e1de-9199-43a6-b5e5-471278d12425,54.29533,-124.00778,12.42472,5.04333,4.28425,-13.75414,-2.37688,0.73402,-3.91232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2023-09-21,17:18:10.05,30,5,"Baker, Jackson",1000276601,Right,ALA_CRI,"Haeger, Evan",1000112200,Left,ALA_CRI1,Undefined,1,Top,0,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.74267,0.372232,-3.090818,1661.244389,240.868079,2:00,5.15357,2.3453,6.32185,-29.32734,8.27103,12.61989,3.05296,0.54751,78.01941,-5.137732,-0.811019,0.441323,,,,,,,,,,,,-7.41847,4.58024,-2.12467,50,5.16702,6.22265,-124.4336,-0.08084,-11.57426,26.11219,-25.02797,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,bfa02420-58cc-11ee-b66d-2b55a1776162,85.40792,,,7.72325,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:18:10.05,2023-09-21T17:18:10.0524626-05:00,2023-09-21T22:18:10.0524626Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,e009a0d7-bc9c-433a-bc1e-c001b144739e,54.17757,-125.30719,13.0561,5.15572,0.75647,-12.51398,-2.33932,6.60987,-5.78713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2023-09-21,17:18:39.64,31,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Bailey, Walt",1000188499,Right,ALA_CRI1,Undefined,1,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,FlyBall,Undefined,0,0,,90.69945,-1.283926,-4.437799,1947.934659,249.137827,2:15,5.17601,2.34499,6.11388,-25.46966,8.02044,18.49147,1.8626,-0.22565,83.69269,-6.019496,-1.115404,0.416514,87.9121,43.271719,28.220102,5468.379751,90.58582,90.38683,62.4036,294.33403,266.83381,41.246988,5.395818,-10.70819,4.75713,-2.0137,50,5.06371,9.46207,-131.59811,-3.80426,-18.96709,25.29619,-23.7479,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,d13c80c0-58cc-11ee-b66d-2b55a1776162,90.495,106.76282,,7.00676,,,,0.52294,1.72978,0.18107,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:18:39.64,2023-09-21T17:18:39.6418642-05:00,2023-09-21T22:18:39.6418642Z,FlyBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,262aa063-972e-412e-9c54-2ef6d6a0c86d,54.38995,-132.43927,12.6481,5.17708,-3.01459,-11.87395,-2.33883,10.09277,-9.48355,208.732728,0.53132,82.5551,-21.32651,4.99199,-0.38194,-0.19461,0.07035,-0.00921,0.00044,1.72354,88.48154,-21.76489,1.82186,-0.31572,0.03143,0.0072,-0.00223,0.00016,0.18058,44.39868,-1.8735,-0.24847,0.15951,-0.03536,0.00441,-0.00032,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
99,2023-09-21,17:19:07.33,32,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Mueller, Jake",1000276602,Right,ALA_CRI1,Undefined,1,Top,1,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Undefined,0,0,,83.34068,1.241825,-0.609468,2674.958454,88.179083,9:00,4.97509,2.55407,5.78568,-39.1749,0.96532,-6.55788,2.86612,1.44053,76.73909,-5.963297,-1.784436,0.455996,75.60849,-5.051851,3.018799,,,,,22.80691,21.80366,-0.099491,0.206367,3.1978,0.50299,-2.49977,50,5.05368,1.54687,-121.14437,1.30247,4.776,22.56132,-31.4228,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,e1c08f90-58cc-11ee-b66d-2b55a1776162,82.65956,2.74844,,6.60158,,,,0.59017,2.74844,-1.41819,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:19:07.33,2023-09-21T17:19:07.3382482-05:00,2023-09-21T22:19:07.3382482Z,GroundBall,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,2ef8dbc5-0527-4a1b-b2dd-56183a5cc6b5,54.71686,-122.01965,11.28066,4.97951,2.52155,-15.7114,-2.55619,1.36158,2.388,297.470024,0.59071,110.27318,-12.7062,,,,,,,2.74906,-9.80425,-17.05643,,,,,,,-1.41855,5.84062,4.08543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
100,2023-09-21,17:19:31.60,33,1,"Baker, Jackson",1000276601,Right,ALA_CRI,"Hamiter, William",1000078159,Left,ALA_CRI1,Undefined,1,Top,1,0,0,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.93596,0.155937,-3.703767,2086.296391,290.937747,3:45,5.21917,2.38333,6.13517,-37.79679,-4.24933,13.85154,2.21387,0.10956,83.27714,-6.814896,-1.209662,0.41687,,,,,,,,,,,,-8.22217,-1.94662,-2.10737,50,5.21149,7.97276,-131.98894,-0.9878,-14.48867,28.37833,-35.60428,ALA_CRI,ALA_CRI1,SwellThomasStadium,TeamExclusive,Team,20230921-SwellThomasStadium-Private-1,f035e2a0-58cc-11ee-b66d-2b55a1776162,90.41763,,,7.65881,,,,,,,f3a66377-0827-4158-95b6-b6be51435c2f,2023-09-21,22:19:31.60,2023-09-21T17:19:31.6058706-05:00,2023-09-21T22:19:31.6058706Z,,v3,471226,test-3,,"Guangorena, Kameron",1000051062,Right,ALA_CRI,e002f31b-ebbb-40c9-9bd9-8fcfb0569017,54.36821,-132.92481,14.18916,5.22471,0.18637,-17.80214,-2.37818,8.45057,-7.24433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
